0.0014152173712442548,0
0.0010353919351458031,0.335
0.0011767858612129083,0.335
0.0009049788434582681,0.432
0.001300907010798472,0.31
0.0011330702542373602,0.338
0.0011561595462941077,0.327
0.0011036270879369403,0.306
0.00132405493665943,0.245
0.0013797496115073365,0.317
0.0010888673430478313,0.322
0.0013652027102945903,0
0.0014132791259850294,0
0.001266985729222636,0.313
0.0009999791093753493,0.386
0.001079807167454154,0.344
0.0009236787564417236,0.425
0.0009100607460393997,0.415
0.0011044522727321562,0.346
0.001438822386513421,0
0.0011300109364408444,0.342
0.0009367664036378018,0.404
0.0010692127613483354,0.341
0.0009709539599423698,0.404
0.0013532682861793564,0
0.002275483052499148,0
0.0010851046299278145,0.326
0.0011038452140456497,0.268
0.00137560210928987,0
0.0011851788534665642,0.313
0.0013762070939734282,0
0.0009840044280859511,0.379
0.0013718656851102085,0
0.0015606083320762148,0
0.001361770790878264,0
0.0009666015013022385,0.351
0.0009734585773452674,0.382
0.0010163977031830379,0.38
0.0013372958549267508,0
0.0008932295602943674,0.399
0.0013820319080984356,0
0.0011767093897874265,0.31
0.001059858039431644,0.356
0.0009166563646775356,0.389
0.0010231860169511756,0.394
0.0009749646130694841,0.384
0.0013423917183455155,0
0.0011043230507951478,0.345
0.0014452226016214056,0
0.0009291553718488145,0.405
0.0009215348887840126,0.389
0.006971279374712351,0
0.0020777672742191234,0.299
0.0011747533026527587,0.313
0.0011079914585489853,0.334
0.0012246054622054789,0.337
0.0010507043420293967,0.334
0.0013206103366525189,0.321
0.0009624478336121417,0.384
0.0009701574779306816,0.378
0.001836703035815477,0.244
0.0011518806764001753,0.33
0.0011730086377911295,0.328
0.0012412258725156943,0.348
0.0010184850473063287,0.429
0.0009949537168260024,0.374
0.0010876064380516749,0.353
0.001056371869644249,0.361
0.0009069473046257427,0.394
0.0011921035422810928,0.337
